transaction_id,customer_id,product_id,quantity,transaction_date
37131,935,180,1,2021-10-20
37132,856,914,1,2022-10-05
37133,260,231,1,2021-08-11
37134,637,947,5,2021-07-12
37135,628,658,10,2023-02-23
37136,202,67,7,2022-01-28
37137,931,164,3,2022-06-25
37138,386,679,9,2022-04-30
37139,239,899,6,2022-03-20
37140,606,406,2,2022-04-10
37141,693,477,5,2022-03-23
37142,90,268,7,2021-08-27
37143,848,264,5,2022-12-28
37144,54,701,4,2023-03-10
37145,768,383,7,2022-01-21
37146,627,947,9,2023-02-05
37147,930,636,4,2022-01-18
37148,429,364,7,2022-01-31
37149,422,714,8,2022-08-09
37150,208,733,9,2022-06-07
37151,602,579,6,2021-04-03
37152,158,303,7,2021-05-05
37153,162,649,9,2021-12-12
37154,278,49,9,2022-09-11
37155,33,840,1,2022-09-22
37156,670,488,3,2021-11-27
37157,476,198,8,2022-03-26
37158,975,480,9,2022-06-11
37159,795,773,9,2021-09-21
37160,71,1000,7,2022-06-24
37161,827,34,6,2022-10-24
37162,38,918,2,2022-05-29
37163,554,700,8,2023-02-22
37164,582,880,5,2021-12-27
37165,303,902,1,2023-03-07
37166,170,814,6,2022-02-28
37167,685,508,2,2021-10-23
37168,30,208,6,2022-10-21
37169,483,564,4,2022-07-26
37170,629,474,3,2021-10-24
37171,31,813,3,2022-12-06
37172,6,568,1,2022-07-12
37173,666,540,5,2022-03-08
37174,271,823,3,2022-03-11
37175,380,815,8,2022-03-08
37176,412,477,4,2022-07-08
37177,509,707,10,2022-07-20
37178,210,130,8,2021-06-27
37179,316,898,4,2022-08-27
37180,882,47,1,2022-03-09
37181,601,785,3,2022-11-27
37182,19,262,10,2022-03-30
37183,692,139,6,2022-02-06
37184,231,734,1,2022-01-04
37185,219,581,10,2023-02-22
37186,403,893,8,2022-10-24
37187,990,425,3,2022-01-05
37188,108,969,7,2023-01-25
37189,654,765,2,2022-03-04
37190,564,469,10,2021-08-02
37191,334,264,8,2021-08-04
37192,797,362,5,2023-01-18
37193,698,371,8,2022-09-05
37194,564,674,2,2022-10-24
37195,424,33,8,2022-10-08
37196,904,849,5,2022-12-26
37197,680,280,5,2022-04-15
37198,697,826,8,2021-12-21
37199,759,448,5,2022-04-27
37200,216,924,6,2021-10-17
37201,697,475,6,2021-09-05
37202,679,485,6,2022-02-15
37203,568,740,9,2022-02-06
37204,654,371,6,2022-11-26
37205,164,443,2,2022-03-21
37206,589,232,5,2023-02-27
37207,606,301,9,2022-05-11
37208,575,482,4,2021-04-15
37209,868,369,2,2022-05-17
37210,610,363,4,2023-03-09
37211,284,556,3,2021-10-04
37212,537,261,6,2022-12-29
37213,952,165,2,2023-01-01
37214,389,908,4,2021-06-09
37215,335,266,10,2022-12-29
37216,531,459,3,2022-05-02
37217,202,678,10,2022-09-12
37218,361,144,6,2022-09-24
37219,29,635,8,2022-12-10
37220,943,500,8,2022-02-16
37221,807,310,7,2022-08-05
37222,753,985,6,2022-05-27
37223,695,934,4,2022-09-05
37224,987,132,7,2021-08-12
37225,465,341,1,2021-07-15
37226,235,914,2,2023-01-16
37227,33,512,4,2022-05-04
37228,967,549,4,2021-05-23
37229,637,362,7,2023-02-11
37230,352,923,9,2022-08-01
37231,148,580,3,2023-01-13
37232,140,323,8,2022-12-02
37233,462,913,8,2022-01-24
37234,232,168,8,2022-02-24
37235,296,319,3,2021-07-30
37236,575,631,10,2023-01-05
37237,574,548,5,2022-11-17
37238,235,683,7,2021-05-23
37239,901,873,7,2022-01-27
37240,820,454,7,2022-05-04
37241,531,685,2,2023-03-16
37242,116,915,5,2022-06-24
37243,324,686,1,2022-12-23
37244,162,510,5,2022-07-14
37245,928,12,3,2022-01-05
37246,188,135,7,2022-08-20
37247,342,333,2,2021-06-10
37248,597,17,4,2021-09-10
37249,558,535,6,2021-10-17
37250,774,416,2,2021-11-09
37251,173,198,1,2021-04-10
37252,292,517,5,2022-02-26
37253,53,554,3,2021-04-30
37254,311,353,1,2022-04-17
37255,217,22,10,2022-01-30
37256,524,982,7,2021-06-18
37257,778,592,8,2021-11-12
37258,519,11,10,2022-02-13
37259,568,509,8,2022-03-24
37260,763,727,1,2022-08-05
37261,902,858,2,2021-04-11
37262,482,183,5,2022-09-11
37263,649,231,6,2023-01-19
37264,273,781,8,2021-12-22
37265,609,176,6,2021-10-02
37266,883,120,2,2021-10-03
37267,328,643,5,2021-09-08
37268,600,819,9,2022-05-25
37269,911,584,9,2021-12-13
37270,634,15,1,2022-10-02
37271,340,726,2,2021-08-04
37272,662,819,1,2021-09-11
37273,763,861,10,2022-11-08
37274,823,804,2,2022-08-23
37275,91,504,6,2021-08-20
37276,704,481,9,2022-09-03
37277,530,943,4,2022-08-02
37278,348,822,4,2022-04-06
37279,138,822,4,2021-12-10
37280,840,31,10,2021-10-07
37281,660,10,4,2021-06-27
37282,416,754,4,2021-12-31
37283,508,972,2,2022-09-19
37284,318,792,2,2022-05-19
37285,169,289,2,2021-09-16
37286,91,359,5,2021-12-17
37287,676,366,2,2022-02-08
37288,807,436,8,2022-01-29
37289,676,941,6,2022-09-26
37290,904,144,6,2021-10-24
37291,489,241,8,2022-11-07
37292,779,895,5,2022-09-27
37293,499,276,4,2023-03-05
37294,733,969,1,2021-11-18
37295,299,167,9,2022-03-14
37296,51,906,5,2022-09-20
37297,200,58,3,2022-04-13
37298,818,613,9,2023-03-16
37299,750,910,9,2023-02-21
37300,242,811,8,2021-10-25
37301,299,127,2,2021-10-10
37302,179,233,2,2022-06-01
37303,368,992,8,2022-03-28
37304,996,176,6,2021-08-05
37305,579,695,3,2021-08-02
37306,384,771,2,2021-11-25
37307,248,495,2,2021-10-13
37308,437,428,4,2021-06-14
37309,579,265,5,2022-05-25
37310,578,356,6,2022-02-15
37311,244,895,6,2022-09-15
37312,503,624,1,2022-12-20
37313,476,42,5,2021-05-26
37314,209,504,1,2023-02-21
37315,313,824,9,2021-08-26
37316,837,694,6,2022-07-16
37317,591,249,5,2021-06-12
37318,531,347,6,2021-08-17
37319,497,312,4,2021-07-14
37320,876,876,5,2022-05-12
37321,17,802,3,2022-08-22
37322,759,915,5,2022-04-01
37323,603,76,7,2021-08-15
37324,3,373,2,2023-01-05
37325,959,596,9,2022-05-25
37326,635,228,2,2022-05-24
37327,108,390,9,2022-03-20
37328,455,305,2,2022-11-17
37329,903,93,10,2022-10-27
37330,105,757,7,2022-09-18
37331,938,396,4,2022-02-07
37332,169,325,2,2021-11-27
37333,901,878,1,2022-11-25
37334,119,221,4,2021-12-16
37335,919,828,2,2022-07-03
37336,910,535,6,2022-12-19
37337,503,781,1,2021-07-21
37338,179,335,9,2022-06-02
37339,97,456,6,2022-06-22
37340,269,58,8,2023-03-20
37341,20,71,7,2021-10-17
37342,842,784,4,2022-03-07
37343,665,679,2,2022-06-25
37344,376,23,10,2021-05-30
37345,531,867,7,2021-11-14
37346,65,116,3,2021-04-02
37347,652,608,2,2021-06-04
37348,98,333,7,2022-10-09
37349,981,622,8,2022-10-01
37350,564,890,6,2022-05-24
37351,816,301,9,2022-12-07
37352,361,363,1,2022-07-31
37353,474,974,3,2021-04-20
37354,31,235,5,2022-07-09
37355,832,473,3,2021-07-20
37356,729,14,3,2021-04-16
37357,44,13,3,2022-05-17
37358,964,635,9,2022-01-01
37359,276,354,3,2022-07-30
37360,514,57,5,2022-03-14
37361,814,673,4,2022-02-18
37362,886,54,1,2022-08-01
37363,16,440,2,2021-06-26
37364,291,287,5,2022-09-27
37365,958,419,3,2022-05-19
37366,759,680,1,2022-04-24
37367,434,652,7,2022-02-03
37368,70,445,2,2021-06-04
37369,615,958,5,2022-07-18
37370,589,314,10,2022-08-01
37371,138,447,10,2022-02-10
37372,356,725,6,2021-06-04
37373,272,699,2,2021-12-19
37374,645,513,9,2022-07-26
37375,351,680,2,2022-07-04
37376,338,954,5,2022-10-27
37377,150,162,8,2021-08-31
37378,504,631,6,2022-02-06
37379,947,789,3,2022-05-17
37380,977,437,6,2021-05-21
37381,817,469,10,2022-09-19
37382,438,802,7,2021-09-04
37383,520,7,2,2022-09-02
37384,788,104,6,2022-03-17
37385,902,572,2,2022-11-11
37386,295,7,4,2023-01-28
37387,902,840,7,2022-11-21
37388,613,837,2,2022-03-03
37389,279,683,8,2021-04-12
37390,251,478,2,2021-06-02
37391,108,135,6,2021-07-17
37392,518,97,6,2021-12-27
37393,318,900,3,2021-07-18
37394,344,690,7,2021-10-11
37395,558,472,2,2023-02-25
37396,793,46,3,2021-04-05
37397,221,281,8,2022-04-11
37398,396,96,9,2021-04-19
37399,418,324,3,2021-11-22
37400,286,980,2,2021-09-16
37401,183,283,10,2021-09-10
37402,745,104,10,2021-04-09
37403,404,988,8,2021-10-15
37404,840,554,10,2023-02-05
37405,782,638,1,2021-12-14
37406,650,958,2,2022-12-04
37407,885,810,2,2021-05-19
37408,306,313,2,2021-05-30
37409,481,746,4,2022-03-03
37410,567,955,2,2021-07-13
37411,923,897,1,2022-06-13
37412,582,805,4,2021-12-11
37413,795,474,1,2022-06-19
37414,877,930,8,2021-11-04
37415,373,734,9,2022-08-15
37416,300,504,8,2021-06-28
37417,345,858,9,2021-08-14
37418,359,346,9,2022-11-08
37419,889,327,4,2022-05-13
37420,858,275,3,2022-12-15
37421,631,968,8,2023-03-03
37422,32,907,1,2022-01-16
37423,602,406,7,2022-12-01
37424,864,129,5,2021-11-07
37425,910,311,4,2021-04-14
37426,501,328,8,2021-10-19
37427,527,553,4,2022-10-05
37428,393,180,7,2022-09-15
37429,886,148,6,2022-11-26
37430,839,48,5,2021-05-17
37431,939,422,5,2023-02-17
37432,846,423,3,2022-03-28
37433,129,140,6,2022-03-09
37434,54,1000,3,2022-11-04
37435,473,961,3,2022-03-18
37436,563,982,10,2021-05-02
37437,714,559,4,2023-02-25
37438,546,674,1,2021-08-04
37439,167,612,6,2021-05-21
37440,688,862,3,2022-05-08
37441,724,515,5,2021-07-20
37442,993,133,1,2022-07-09
37443,897,519,10,2023-01-27
37444,559,140,6,2022-12-02
37445,630,772,8,2022-03-20
37446,35,784,6,2022-12-20
37447,488,4,9,2021-07-07
37448,461,108,8,2021-11-01
37449,44,860,8,2021-07-16
37450,307,148,1,2022-04-09
37451,526,978,9,2023-03-05
37452,45,993,3,2021-04-05
37453,335,118,7,2021-07-07
37454,535,449,5,2023-03-15
37455,140,942,1,2022-12-20
37456,444,810,7,2023-02-10
37457,482,444,8,2022-01-15
37458,878,532,10,2022-08-17
37459,935,949,10,2022-06-19
37460,509,752,1,2023-02-11
37461,485,734,7,2022-07-25
37462,747,640,3,2023-02-22
37463,240,204,1,2022-02-28
37464,709,680,1,2021-05-19
37465,742,969,3,2021-09-09
37466,618,600,1,2022-12-11
37467,441,656,7,2023-02-16
37468,371,507,3,2021-03-24
37469,986,665,2,2022-12-24
37470,4,398,3,2021-07-18
37471,752,136,1,2022-08-23
37472,628,375,5,2022-10-22
37473,703,841,3,2023-02-10
37474,633,790,8,2022-08-18
37475,201,350,4,2022-06-15
37476,619,198,5,2022-11-07
37477,578,128,4,2023-02-22
37478,369,993,6,2022-09-20
37479,502,126,8,2022-09-08
37480,358,651,10,2022-09-15
37481,361,681,2,2022-11-03
37482,844,343,7,2021-06-14
37483,368,811,10,2022-10-23
37484,311,7,2,2022-01-13
37485,24,745,9,2021-12-07
37486,316,2,4,2021-10-19
37487,960,309,3,2023-01-12
37488,881,476,3,2022-07-22
37489,718,835,4,2022-01-22
37490,856,268,8,2021-08-16
37491,986,151,9,2021-10-03
37492,32,639,10,2022-12-09
37493,949,227,6,2023-01-18
37494,281,72,1,2022-05-10
37495,647,411,10,2021-04-19
37496,353,329,9,2021-09-09
37497,397,904,7,2022-04-20
37498,583,117,6,2021-12-06
37499,197,881,6,2022-08-26
37500,251,458,2,2021-07-26
37501,669,1,5,2022-05-04
37502,165,349,7,2021-03-30
37503,587,138,10,2021-05-06
37504,244,901,10,2021-03-31
37505,879,225,9,2022-01-06
37506,563,434,2,2021-05-04
37507,690,726,2,2022-09-23
37508,365,307,1,2022-10-01
37509,553,863,8,2023-02-26
37510,203,98,4,2022-06-02
37511,671,932,9,2021-10-02
37512,889,917,5,2021-07-18
37513,211,526,2,2022-10-08
37514,313,63,1,2021-07-03
37515,733,530,9,2021-09-25
37516,667,193,6,2022-05-26
37517,907,897,9,2022-05-25
37518,404,964,6,2022-01-18
37519,763,31,2,2022-11-04
37520,728,389,5,2021-12-02
37521,853,708,3,2021-08-10
37522,770,531,6,2022-02-22
37523,715,220,1,2023-03-01
37524,769,754,1,2022-06-30
37525,853,29,6,2022-05-10
37526,825,286,4,2022-10-16
37527,753,52,8,2021-05-19
37528,937,598,1,2022-03-29
37529,228,394,7,2021-06-26
37530,308,228,7,2022-08-17
37531,873,917,7,2022-10-18
37532,254,420,7,2021-04-23
37533,11,768,8,2021-10-30
37534,778,686,6,2022-08-13
37535,865,775,6,2022-10-17
37536,732,872,8,2021-05-30
37537,267,31,6,2023-01-01
37538,52,756,9,2021-09-20
37539,580,95,10,2021-06-21
37540,587,15,6,2023-02-28
37541,919,929,4,2021-08-09
37542,433,885,6,2021-12-26
37543,405,956,9,2021-12-05
37544,704,905,7,2021-06-15
37545,261,719,10,2023-01-09
37546,817,325,4,2021-12-07
37547,401,441,5,2021-06-23
37548,106,498,5,2021-11-29
37549,57,784,9,2022-05-16
37550,840,842,7,2022-08-17
37551,455,527,2,2023-01-02
37552,393,347,4,2022-03-04
37553,441,17,2,2022-07-29
37554,628,466,2,2023-01-25
37555,415,795,1,2022-04-05
37556,776,124,4,2021-05-23
37557,832,692,1,2021-07-13
37558,913,879,10,2022-05-28
37559,237,787,4,2021-06-22
37560,989,216,8,2022-02-19
37561,202,226,10,2021-06-25
37562,165,561,9,2021-07-29
37563,233,769,2,2021-08-30
37564,487,477,10,2021-04-11
37565,466,902,4,2022-11-16
37566,197,659,9,2022-06-11
37567,495,605,4,2022-09-21
37568,904,943,4,2023-03-17
37569,684,32,2,2022-01-09
37570,726,239,2,2022-04-19
37571,469,168,8,2023-01-22
37572,419,411,1,2021-10-26
37573,791,424,6,2021-09-10
37574,732,692,6,2022-07-29
37575,958,716,10,2021-12-30
37576,873,487,8,2021-03-24
37577,978,76,6,2022-02-15
37578,29,64,7,2023-03-04
37579,887,22,10,2023-02-27
37580,348,236,4,2023-01-11
37581,672,133,6,2023-02-28
37582,343,607,3,2022-07-27
37583,501,524,7,2022-10-08
37584,261,620,2,2022-07-08
37585,167,566,8,2021-06-09
37586,269,751,2,2021-04-12
37587,879,832,5,2021-11-09
37588,13,657,1,2022-09-14
37589,158,732,8,2022-03-18
37590,103,11,2,2023-01-10
37591,988,858,10,2022-11-08
37592,812,216,8,2022-08-13
37593,404,494,1,2021-07-20
37594,624,306,8,2021-07-20
37595,459,24,5,2021-10-31
37596,375,306,7,2021-05-09
37597,648,78,7,2022-05-31
37598,165,860,8,2021-08-18
37599,986,639,3,2021-05-29
37600,111,746,2,2022-02-13
37601,779,146,7,2022-04-27
37602,929,254,2,2021-07-21
37603,63,753,5,2022-04-09
37604,604,711,7,2022-02-15
37605,309,942,6,2022-09-26
37606,957,102,2,2023-02-08
37607,515,675,9,2021-04-19
37608,459,368,10,2021-05-19
37609,626,496,5,2022-04-16
37610,80,254,6,2021-12-03
37611,769,429,6,2021-10-28
37612,962,399,7,2022-01-28
37613,75,378,10,2021-05-14
37614,371,753,7,2021-05-10
37615,112,100,4,2021-09-10
37616,981,808,10,2022-11-19
37617,909,740,7,2021-03-24
37618,700,904,3,2021-12-28
37619,382,151,3,2022-12-02
37620,623,286,4,2022-10-31
37621,737,653,4,2022-09-28
37622,965,481,8,2022-10-13
37623,873,634,9,2022-04-05
37624,903,621,10,2022-01-17
37625,862,380,6,2022-09-24
37626,367,682,7,2023-01-11
37627,247,139,6,2022-10-12
37628,473,822,10,2022-06-20
37629,7,836,8,2022-11-15
37630,444,674,9,2022-10-22
37631,834,853,6,2022-07-11
37632,762,954,3,2021-10-23
37633,959,556,3,2023-02-10
37634,882,302,8,2021-06-20
37635,121,646,4,2021-07-22
37636,578,853,8,2022-02-16
37637,520,798,3,2023-03-04
37638,204,523,3,2021-06-13
37639,713,663,3,2021-05-17
37640,957,91,9,2022-08-23
37641,403,6,6,2023-01-31
37642,700,366,2,2021-12-16
37643,966,527,3,2023-01-20
37644,463,439,10,2022-09-19
37645,504,920,1,2023-01-26
37646,857,230,2,2022-02-28
37647,118,433,5,2022-06-06
37648,203,856,7,2022-06-22
37649,403,60,1,2022-04-04
37650,37,243,8,2023-01-22
37651,226,726,1,2022-08-05
37652,794,374,6,2022-06-22
37653,324,344,8,2021-11-12
37654,574,309,6,2021-10-17
37655,586,929,8,2022-07-21
37656,902,74,7,2022-11-06
37657,111,247,4,2021-05-23
37658,395,638,3,2022-12-30
37659,414,713,4,2023-01-03
37660,399,644,9,2021-07-22
37661,330,908,10,2021-10-27
37662,995,114,3,2022-11-03
37663,850,26,2,2023-02-28
37664,910,518,2,2021-09-09
37665,177,683,6,2021-12-21
37666,550,400,4,2021-09-21
37667,26,404,10,2021-12-25
37668,988,601,5,2021-11-26
37669,466,383,7,2023-01-31
37670,330,847,6,2022-05-14
37671,172,468,6,2023-02-14
37672,430,380,1,2022-07-26
37673,309,371,4,2021-06-28
37674,62,200,7,2022-11-09
37675,42,912,3,2021-09-12
37676,841,830,1,2022-11-13
37677,338,266,10,2023-01-21
37678,45,712,6,2022-02-11
37679,537,757,4,2021-04-11
37680,987,280,3,2022-07-16
37681,803,515,3,2022-05-07
37682,849,562,6,2021-10-17
37683,728,502,3,2022-09-04
37684,737,973,5,2022-03-10
37685,44,381,4,2021-07-17
37686,76,510,1,2022-04-12
37687,441,497,7,2021-10-01
37688,398,333,9,2022-01-30
37689,902,173,7,2021-11-24
37690,369,305,4,2023-02-16
37691,369,951,6,2022-04-06
37692,210,459,1,2023-02-14
37693,52,761,10,2021-11-14
37694,311,890,2,2021-04-04
37695,964,848,4,2022-08-22
37696,856,894,3,2022-10-14
37697,277,907,10,2022-01-12
37698,994,484,5,2022-05-09
37699,945,663,7,2022-06-13
37700,98,77,9,2022-08-26
37701,316,411,9,2022-09-24
37702,940,129,2,2022-02-13
37703,869,349,3,2022-09-15
37704,962,908,4,2021-09-25
37705,196,586,2,2022-06-28
37706,440,116,6,2022-08-04
37707,422,74,9,2021-03-24
37708,670,380,5,2022-10-01
37709,499,811,3,2021-12-07
37710,617,133,9,2022-10-31
37711,152,225,3,2021-11-12
37712,756,951,10,2021-11-17
37713,365,886,8,2022-01-13
37714,78,442,9,2022-01-10
37715,214,265,8,2023-02-25
37716,797,64,6,2022-09-23
37717,520,545,3,2021-04-26
37718,259,473,4,2022-01-11
37719,188,151,4,2021-12-13
37720,200,194,6,2022-01-10
37721,198,533,4,2021-12-09
37722,435,832,9,2021-11-18
37723,912,504,10,2022-09-22
37724,90,747,10,2021-10-15
37725,400,62,8,2022-11-02
37726,278,415,6,2022-07-10
37727,53,646,6,2023-01-12
37728,133,857,8,2021-09-29
37729,892,912,5,2021-12-05
37730,293,611,2,2021-12-11
37731,946,18,9,2022-09-15
37732,896,866,6,2022-08-31
37733,329,593,4,2022-07-21
37734,64,881,5,2021-08-05
37735,517,599,7,2022-12-20
37736,473,789,10,2022-12-08
37737,521,652,9,2021-09-10
37738,159,554,1,2022-03-29
37739,401,723,1,2022-02-10
37740,839,344,6,2021-08-18
37741,258,158,10,2021-08-15
37742,22,298,9,2022-07-21
37743,77,544,8,2023-01-25
37744,832,452,6,2021-12-13
37745,473,892,3,2022-11-09
37746,846,66,8,2021-05-07
37747,895,924,10,2021-05-20
37748,884,54,7,2021-12-31
37749,763,898,5,2023-02-15
37750,310,968,8,2021-09-07
37751,502,625,9,2022-01-14
37752,834,62,4,2021-09-08
37753,638,117,10,2022-09-01
37754,59,191,7,2022-11-20
37755,440,641,7,2021-04-08
37756,138,755,6,2023-02-19
37757,640,656,1,2021-08-12
37758,860,666,7,2021-10-20
37759,905,327,5,2023-01-08
37760,981,169,5,2022-03-29
37761,437,658,9,2022-01-04
37762,974,24,2,2022-06-13
37763,369,278,6,2022-07-08
37764,414,83,9,2022-05-16
37765,606,870,8,2022-10-31
37766,323,893,7,2022-04-20
37767,689,731,4,2021-07-29
37768,785,346,5,2023-03-12
37769,37,663,5,2022-02-02
37770,262,177,1,2022-11-25
37771,639,782,3,2022-06-27
37772,907,270,9,2023-01-31
37773,171,805,6,2021-07-31
37774,843,991,2,2021-08-29
37775,251,864,4,2021-12-05
37776,118,234,4,2021-05-16
37777,766,466,4,2021-12-31
37778,36,715,8,2023-01-05
37779,856,150,8,2023-01-11
37780,761,418,7,2021-03-23
37781,779,200,10,2021-09-05
37782,864,20,7,2021-04-19
37783,631,891,6,2021-08-31
37784,123,586,7,2022-01-05
37785,647,426,6,2021-04-20
37786,681,976,1,2022-05-02
37787,816,910,8,2021-11-19
37788,33,521,10,2022-12-28
37789,827,104,8,2021-11-04
37790,72,558,8,2021-07-09
37791,875,132,10,2023-03-08
37792,961,917,7,2021-07-19
37793,218,882,2,2022-10-08
37794,432,609,3,2022-10-04
37795,656,782,10,2022-04-09
37796,899,118,8,2022-03-15
37797,609,959,2,2022-12-09
37798,321,483,2,2022-07-03
37799,849,837,4,2021-07-05
37800,833,175,4,2023-02-22
37801,952,802,6,2023-01-11
37802,293,327,10,2022-09-28
37803,942,241,5,2021-07-18
37804,31,375,7,2023-02-06
37805,721,83,8,2021-08-10
37806,953,744,10,2021-10-19
37807,367,948,7,2021-03-24
37808,490,331,7,2022-05-15
37809,240,278,8,2022-05-07
37810,494,946,2,2022-12-09
37811,412,233,1,2023-01-07
37812,645,829,5,2022-12-08
37813,604,261,3,2022-06-16
37814,665,985,8,2022-03-06
37815,758,227,9,2022-03-19
37816,445,906,6,2023-02-22
37817,199,898,4,2022-06-22
37818,98,625,2,2022-05-09
37819,878,572,3,2022-03-03
37820,254,281,2,2022-12-30
37821,523,529,1,2022-11-26
37822,793,470,10,2023-02-01
37823,431,309,3,2021-11-20
37824,938,700,6,2022-05-10
37825,170,482,4,2022-11-21
37826,648,791,6,2021-11-15
37827,458,560,3,2021-03-31
37828,192,115,9,2022-09-18
37829,864,646,7,2022-05-23
37830,220,62,9,2022-10-14
37831,120,685,6,2022-07-18
37832,587,921,7,2023-01-26
37833,121,498,7,2022-02-21
37834,776,867,7,2021-07-06
37835,777,311,8,2022-12-05
37836,98,756,3,2022-09-01
37837,126,699,8,2022-05-09
37838,610,460,8,2022-07-25
37839,616,96,8,2022-01-01
37840,560,456,4,2022-08-09
37841,222,631,6,2022-01-20
37842,700,899,8,2023-01-10
37843,192,155,5,2022-01-20
37844,321,914,9,2022-09-06
37845,518,666,7,2023-02-15
37846,157,536,8,2023-01-21
37847,586,357,10,2022-03-16
37848,617,131,1,2022-02-06
37849,55,150,9,2023-03-12
37850,677,754,7,2022-11-30
37851,537,489,4,2021-04-24
37852,258,654,9,2022-04-11
37853,339,216,8,2023-03-05
37854,442,717,4,2022-07-21
37855,621,906,2,2022-05-23
37856,775,26,9,2021-12-15
37857,307,809,8,2022-03-19
37858,436,201,4,2022-12-06
37859,103,786,2,2021-11-21
37860,109,860,7,2022-11-26
37861,16,756,8,2022-12-02
37862,732,187,5,2021-12-13
37863,703,569,2,2023-01-23
37864,496,771,10,2021-04-19
37865,64,580,7,2022-05-31
37866,934,47,7,2021-12-12
37867,140,609,1,2021-11-28
37868,895,649,1,2022-12-13
37869,421,148,8,2022-07-30
37870,734,233,10,2022-07-19
37871,139,762,6,2023-02-14
37872,259,879,8,2022-11-01
37873,59,815,10,2023-02-18
37874,117,812,7,2022-06-18
37875,986,401,9,2022-07-21
37876,595,841,6,2022-10-20
37877,591,868,4,2021-07-31
37878,517,211,2,2023-01-15
37879,729,178,3,2021-12-27
37880,669,122,9,2022-02-08
37881,797,494,6,2022-06-01
37882,891,211,9,2022-10-30
37883,410,940,5,2023-03-09
37884,755,837,2,2022-07-10
37885,300,766,1,2021-11-08
37886,629,143,1,2021-03-25
37887,964,686,4,2021-09-16
37888,229,407,3,2022-08-25
37889,593,262,9,2023-01-08
37890,812,919,7,2022-06-24
37891,938,313,6,2022-05-31
37892,495,392,9,2021-06-20
37893,265,646,2,2021-09-18
37894,214,563,3,2022-10-03
37895,727,563,8,2021-07-12
37896,658,683,3,2023-02-25
37897,703,411,2,2021-04-14
37898,32,389,6,2023-01-28
37899,696,950,6,2022-02-08
37900,314,129,9,2022-01-09
37901,985,391,7,2022-09-22
37902,693,976,1,2021-04-08
37903,784,886,5,2022-08-19
37904,403,595,1,2021-04-13
37905,140,16,3,2023-02-06
37906,936,954,10,2022-03-15
37907,106,984,3,2021-09-09
37908,501,367,4,2022-02-14
37909,547,639,4,2022-10-30
37910,872,487,1,2021-10-02
37911,650,900,5,2021-10-09
37912,831,376,5,2022-01-05
37913,80,149,5,2021-04-13
37914,913,670,1,2021-08-18
37915,767,275,5,2021-07-18
37916,359,726,5,2022-10-26
37917,683,343,6,2022-11-21
37918,400,311,8,2022-10-15
37919,288,51,10,2022-10-29
37920,709,217,10,2022-04-04
37921,901,614,9,2022-03-15
37922,215,566,3,2021-11-30
37923,284,604,4,2021-10-04
37924,190,448,4,2021-04-19
37925,975,254,3,2022-03-05
37926,381,855,7,2021-10-17
37927,802,489,10,2021-04-27
37928,556,319,6,2021-07-02
37929,302,879,8,2021-03-22
37930,943,291,2,2022-04-26
37931,134,645,6,2022-08-20
37932,412,216,6,2022-07-27
37933,99,28,8,2021-10-19
37934,434,103,5,2022-11-18
37935,576,781,3,2021-07-02
37936,117,438,3,2021-07-30
37937,34,914,10,2023-03-16
37938,815,99,2,2022-04-17
37939,837,242,5,2021-10-29
37940,65,857,3,2021-05-07
37941,590,26,5,2022-10-22
37942,780,512,8,2021-05-03
37943,647,429,9,2022-12-31
37944,498,607,3,2022-03-29
37945,825,208,2,2022-07-25
37946,866,571,3,2021-11-08
37947,789,874,2,2021-11-28
37948,151,212,7,2022-03-16
37949,534,426,7,2021-09-01
37950,953,188,3,2022-10-03
37951,402,78,7,2021-07-17
37952,816,178,9,2021-12-12
37953,497,424,3,2022-04-28
37954,38,502,8,2023-01-05
37955,143,41,5,2023-02-06
37956,710,227,2,2021-09-12
37957,86,572,4,2022-03-08
37958,223,337,2,2022-03-20
37959,731,102,1,2021-04-06
37960,755,685,5,2023-01-28
37961,296,687,1,2021-05-24
37962,621,782,4,2022-08-17
37963,649,485,4,2023-03-22
37964,868,155,1,2021-04-30
37965,583,378,2,2021-05-21
37966,38,61,3,2022-12-03
37967,501,737,5,2022-12-29
37968,223,156,8,2023-01-12
37969,263,925,1,2023-03-04
37970,124,102,7,2023-02-19
37971,112,653,4,2022-04-01
37972,692,798,8,2022-09-03
37973,97,823,10,2022-01-03
37974,250,300,2,2022-05-14
37975,737,915,5,2022-01-09
37976,66,75,10,2023-03-20
37977,195,861,6,2021-10-09
37978,928,707,3,2022-02-05
37979,720,445,8,2021-12-04
37980,465,321,10,2021-07-15
37981,918,805,6,2021-09-12
37982,726,886,9,2021-05-06
37983,215,350,4,2023-03-22
37984,279,150,9,2023-03-04
37985,28,574,1,2021-05-26
37986,209,577,4,2022-12-14
37987,230,955,5,2022-07-06
37988,101,529,3,2021-05-11
37989,107,321,6,2021-06-12
37990,845,459,5,2022-04-11
37991,150,488,8,2023-02-05
37992,416,682,1,2021-04-19
37993,667,841,4,2022-02-20
37994,832,241,10,2022-03-25
37995,843,141,8,2022-09-20
37996,245,662,9,2021-04-19
37997,429,202,8,2022-02-28
37998,911,51,5,2022-08-16
37999,339,115,8,2022-01-31
38000,62,2,7,2021-08-16
38001,970,541,7,2022-09-05
38002,356,643,4,2022-09-12
38003,526,316,2,2021-06-19
